time,header,pose
2022/10/11 14:15:50.868796534,"{'stamp': {'secs': 1665490550, 'nsecs': 865050703}, 'frame_id': 'map'}","{'position': {'x': -0.011138779111206532, 'y': 0.0012395133962854743, 'z': -0.1148928627371788}, 'orientation': {'x': 0.006710434522536595, 'y': -0.0029191687653886563, 'z': 0.010485588000479829, 'w': -0.9999182601464662}}"
2022/10/11 14:15:50.901077278,"{'stamp': {'secs': 1665490550, 'nsecs': 899453449}, 'frame_id': 'map'}","{'position': {'x': -0.010084847919642925, 'y': 0.0012996834702789783, 'z': -0.1136784479022026}, 'orientation': {'x': 0.006707847430436985, 'y': -0.002932691647587827, 'z': 0.010461943618465253, 'w': -0.9999184708807088}}"
2022/10/11 14:15:50.930074905,"{'stamp': {'secs': 1665490550, 'nsecs': 929362917}, 'frame_id': 'map'}","{'position': {'x': -0.009487674571573734, 'y': 0.001396425417624414, 'z': -0.11316249519586563}, 'orientation': {'x': 0.006710586810954066, 'y': -0.0029219634636444077, 'z': 0.01045203910906517, 'w': -0.9999185973212545}}"
2022/10/11 14:15:50.962760230,"{'stamp': {'secs': 1665490550, 'nsecs': 959766084}, 'frame_id': 'map'}","{'position': {'x': -0.00907315593212843, 'y': 0.0015304582193493843, 'z': -0.11289082467556}, 'orientation': {'x': 0.006729068204026093, 'y': -0.002901181774605997, 'z': 0.01042312637098669, 'w': -0.9999188502023455}}"
2022/10/11 14:15:50.994888848,"{'stamp': {'secs': 1665490550, 'nsecs': 993939499}, 'frame_id': 'map'}","{'position': {'x': -0.008823835290968418, 'y': 0.001697962754406035, 'z': -0.11294849216938019}, 'orientation': {'x': 0.006690743218567277, 'y': -0.0028896121354175025, 'z': 0.010418448070802, 'w': -0.999919229523982}}"
2022/10/11 14:15:51.26282567,"{'stamp': {'secs': 1665490551, 'nsecs': 24568144}, 'frame_id': 'map'}","{'position': {'x': -0.008738238364458084, 'y': 0.0019520993810147047, 'z': -0.11329225450754166}, 'orientation': {'x': 0.006734316968390843, 'y': -0.0029291763370042152, 'z': 0.010394087192362678, 'w': -0.999919060936588}}"
2022/10/11 14:15:51.57958061,"{'stamp': {'secs': 1665490551, 'nsecs': 54677143}, 'frame_id': 'map'}","{'position': {'x': -0.008805795572698116, 'y': 0.0021339054219424725, 'z': -0.11366499960422516}, 'orientation': {'x': 0.006722952136544331, 'y': -0.0029643034303322674, 'z': 0.010391684821997593, 'w': -0.9999190187897395}}"
2022/10/11 14:15:51.91799530,"{'stamp': {'secs': 1665490551, 'nsecs': 89369024}, 'frame_id': 'map'}","{'position': {'x': -0.009089300408959389, 'y': 0.0024764924310147762, 'z': -0.11451586335897446}, 'orientation': {'x': 0.0067111857571840764, 'y': -0.0029509338243673294, 'z': 0.010375711166412005, 'w': -0.9999193138176792}}"
2022/10/11 14:15:51.120951447,"{'stamp': {'secs': 1665490551, 'nsecs': 119943145}, 'frame_id': 'map'}","{'position': {'x': -0.009449711069464684, 'y': 0.0027758232317864895, 'z': -0.11533753573894501}, 'orientation': {'x': 0.006737018976507096, 'y': -0.0029488984279292824, 'z': 0.010366818181376192, 'w': -0.9999192716708305}}"
2022/10/11 14:15:51.208925956,"{'stamp': {'secs': 1665490551, 'nsecs': 150808655}, 'frame_id': 'map'}","{'position': {'x': -0.009913193061947823, 'y': 0.00310280779376626, 'z': -0.11636516451835632}, 'orientation': {'x': 0.006743416901038275, 'y': -0.0029403806486269068, 'z': 0.010341698659663667, 'w': -0.9999195245519217}}"
2022/10/11 14:15:51.210084502,"{'stamp': {'secs': 1665490551, 'nsecs': 185844106}, 'frame_id': 'map'}","{'position': {'x': -0.01046807412058115, 'y': 0.003468888346105814, 'z': -0.11740585416555405}, 'orientation': {'x': 0.006747148214220505, 'y': -0.0029231616853766817, 'z': 0.010387849458783127, 'w': -0.999919060936588}}"
2022/10/11 14:15:51.218487985,"{'stamp': {'secs': 1665490551, 'nsecs': 216792052}, 'frame_id': 'map'}","{'position': {'x': -0.011125138029456139, 'y': 0.0038571548648178577, 'z': -0.11873210221529007}, 'orientation': {'x': 0.006734019470909362, 'y': -0.002914042161030138, 'z': 0.010434590313781689, 'w': -0.9999186816149515}}"
2022/10/11 14:15:51.250677357,"{'stamp': {'secs': 1665490551, 'nsecs': 247716769}, 'frame_id': 'map'}","{'position': {'x': -0.011059642769396305, 'y': 0.0041078366339206696, 'z': -0.11845244467258453}, 'orientation': {'x': 0.006733288815777755, 'y': -0.0029068597453538246, 'z': 0.010453472101914552, 'w': -0.9999185130275574}}"
2022/10/11 14:15:51.287918972,"{'stamp': {'secs': 1665490551, 'nsecs': 285516967}, 'frame_id': 'map'}","{'position': {'x': -0.010218113660812378, 'y': 0.004259984474629164, 'z': -0.11702779680490494}, 'orientation': {'x': 0.006714504327595928, 'y': -0.0029491825898844766, 'z': 0.010522887961412042, 'w': -0.9999177122374356}}"
2022/10/11 14:15:51.323378185,"{'stamp': {'secs': 1665490551, 'nsecs': 319191818}, 'frame_id': 'map'}","{'position': {'x': -0.00976015254855156, 'y': 0.004426036961376667, 'z': -0.11614726483821869}, 'orientation': {'x': 0.006724714730919947, 'y': -0.003001422620796968, 'z': 0.01056903876053139, 'w': -0.9999170800347081}}"
2022/10/11 14:15:51.362456703,"{'stamp': {'secs': 1665490551, 'nsecs': 352792383}, 'frame_id': 'map'}","{'position': {'x': -0.009482578374445438, 'y': 0.004645772278308868, 'z': -0.11571366339921951}, 'orientation': {'x': 0.00672751041699246, 'y': -0.00301813697431795, 'z': 0.010573590620170659, 'w': -0.999916995741011}}"
2022/10/11 14:15:51.390302731,"{'stamp': {'secs': 1665490551, 'nsecs': 388710132}, 'frame_id': 'map'}","{'position': {'x': -0.009354758076369762, 'y': 0.004900135099887848, 'z': -0.11523666232824326}, 'orientation': {'x': 0.006722688718741138, 'y': -0.0030404970299058682, 'z': 0.010609246854010879, 'w': -0.9999164899788289}}"
2022/10/11 14:15:51.420661372,"{'stamp': {'secs': 1665490551, 'nsecs': 419084970}, 'frame_id': 'map'}","{'position': {'x': -0.009349239058792591, 'y': 0.005205994937568903, 'z': -0.1150694191455841}, 'orientation': {'x': 0.006745777783099393, 'y': -0.003052196896270817, 'z': 0.010626737796142871, 'w': -0.9999161106571923}}"
2022/10/11 14:15:51.537433387,"{'stamp': {'secs': 1665490551, 'nsecs': 451999523}, 'frame_id': 'map'}","{'position': {'x': -0.009475634433329105, 'y': 0.005554319359362125, 'z': -0.11500795185565948}, 'orientation': {'x': 0.006768263620688336, 'y': -0.0030561377912427124, 'z': 0.010634534963117337, 'w': -0.9999158999229498}}"
2022/10/11 14:15:51.540444015,"{'stamp': {'secs': 1665490551, 'nsecs': 486619014}, 'frame_id': 'map'}","{'position': {'x': -0.009794976562261581, 'y': 0.006048805080354214, 'z': -0.11535818129777908}, 'orientation': {'x': 0.006765033789148935, 'y': -0.003080988297523694, 'z': 0.010647642633004217, 'w': -0.9999156891887072}}"
2022/10/11 14:15:51.541959715,"{'stamp': {'secs': 1665490551, 'nsecs': 517957127}, 'frame_id': 'map'}","{'position': {'x': -0.01018499955534935, 'y': 0.006484893150627613, 'z': -0.1157156452536583}, 'orientation': {'x': 0.006745578573385727, 'y': -0.003103729650381734, 'z': 0.010637148067725088, 'w': -0.9999158999229497}}"
2022/10/11 14:15:51.555804633,"{'stamp': {'secs': 1665490551, 'nsecs': 548631671}, 'frame_id': 'map'}","{'position': {'x': -0.010679506696760654, 'y': 0.006962180603295565, 'z': -0.11641648411750793}, 'orientation': {'x': 0.006751266422301175, 'y': -0.003085779044183142, 'z': 0.010665175721984776, 'w': -0.9999156048950102}}"
2022/10/11 14:15:51.596104972,"{'stamp': {'secs': 1665490551, 'nsecs': 584684568}, 'frame_id': 'map'}","{'position': {'x': -0.011282621882855892, 'y': 0.0074845170602202415, 'z': -0.11695383489131927}, 'orientation': {'x': 0.00676233951893065, 'y': -0.003075597616817474, 'z': 0.010734085819300132, 'w': -0.9999148041048884}}"
2022/10/11 14:15:51.625205278,"{'stamp': {'secs': 1665490551, 'nsecs': 618299931}, 'frame_id': 'map'}","{'position': {'x': -0.012159984558820724, 'y': 0.008174018934369087, 'z': -0.11806275695562363}, 'orientation': {'x': 0.0067917906171444, 'y': -0.003073515628355487, 'z': 0.010793512875700406, 'w': -0.9999139611679182}}"
2022/10/11 14:15:51.652517176,"{'stamp': {'secs': 1665490551, 'nsecs': 649066692}, 'frame_id': 'map'}","{'position': {'x': -0.01190134696662426, 'y': 0.008015133440494537, 'z': -0.11664523184299469}, 'orientation': {'x': 0.006777898126840123, 'y': -0.0030697380524215712, 'z': 0.010811340992620544, 'w': -0.9999139190210697}}"
2022/10/11 14:15:51.688368641,"{'stamp': {'secs': 1665490551, 'nsecs': 686321275}, 'frame_id': 'map'}","{'position': {'x': -0.011014309711754322, 'y': 0.007391897961497307, 'z': -0.11347658187150955}, 'orientation': {'x': 0.006775950975366146, 'y': -0.003087254513153277, 'z': 0.010880082502541855, 'w': -0.999913118230948}}"
2022/10/11 14:15:51.723191016,"{'stamp': {'secs': 1665490551, 'nsecs': 719077578}, 'frame_id': 'map'}","{'position': {'x': -0.010534039698541164, 'y': 0.00701751047745347, 'z': -0.11125621199607849}, 'orientation': {'x': 0.006763016831957111, 'y': -0.003114049701366332, 'z': 0.010887163173091685, 'w': -0.999913033937251}}"
2022/10/11 14:15:51.758066415,"{'stamp': {'secs': 1665490551, 'nsecs': 750658727}, 'frame_id': 'map'}","{'position': {'x': -0.010237562470138073, 'y': 0.006737871095538139, 'z': -0.1094728633761406}, 'orientation': {'x': 0.0067609868685112534, 'y': -0.003117820197946787, 'z': 0.010908405184741121, 'w': -0.999912865349857}}"
2022/10/11 14:15:51.795248483,"{'stamp': {'secs': 1665490551, 'nsecs': 786757588}, 'frame_id': 'map'}","{'position': {'x': -0.010126153938472271, 'y': 0.006552489940077066, 'z': -0.107958123087883}, 'orientation': {'x': 0.006765364378491942, 'y': -0.0031318997148913306, 'z': 0.010942333397792492, 'w': -0.9999124017345233}}"
2022/10/11 14:15:51.820890742,"{'stamp': {'secs': 1665490551, 'nsecs': 817589644}, 'frame_id': 'map'}","{'position': {'x': -0.010173292830586433, 'y': 0.0064617120660841465, 'z': -0.10668139159679413}, 'orientation': {'x': 0.0067560617787721785, 'y': -0.0031320887171651214, 'z': 0.01096521913653381, 'w': -0.9999121910002808}}"
2022/10/11 14:15:51.853333286,"{'stamp': {'secs': 1665490551, 'nsecs': 851227661}, 'frame_id': 'map'}","{'position': {'x': -0.010423283092677593, 'y': 0.006439257878810167, 'z': -0.10543558746576309}, 'orientation': {'x': 0.006749575444640802, 'y': -0.0031244011978511857, 'z': 0.010953628753193334, 'w': -0.9999124017345233}}"
2022/10/11 14:15:51.888875001,"{'stamp': {'secs': 1665490551, 'nsecs': 886380519}, 'frame_id': 'map'}","{'position': {'x': -0.010755134746432304, 'y': 0.0065082041546702385, 'z': -0.10461781919002533}, 'orientation': {'x': 0.006746599975917609, 'y': -0.003135601887479082, 'z': 0.010944946502400132, 'w': -0.9999124860282204}}"
2022/10/11 14:15:51.919519881,"{'stamp': {'secs': 1665490551, 'nsecs': 917659457}, 'frame_id': 'map'}","{'position': {'x': -0.011209556832909584, 'y': 0.00665531400591135, 'z': -0.10416798293590546}, 'orientation': {'x': 0.0067481934889908005, 'y': -0.003163100895135043, 'z': 0.010938750915669038, 'w': -0.9999124438813718}}"
2022/10/11 14:15:51.958667925,"{'stamp': {'secs': 1665490551, 'nsecs': 948889523}, 'frame_id': 'map'}","{'position': {'x': -0.011767357587814331, 'y': 0.006879330612719059, 'z': -0.10394018888473511}, 'orientation': {'x': 0.006764776792154694, 'y': -0.003160144853474836, 'z': 0.010952659375677631, 'w': -0.9999121067065837}}"
2022/10/11 14:15:51.989756287,"{'stamp': {'secs': 1665490551, 'nsecs': 986911821}, 'frame_id': 'map'}","{'position': {'x': -0.012596538290381432, 'y': 0.007264480460435152, 'z': -0.1040879413485527}, 'orientation': {'x': 0.006782162531801565, 'y': -0.0031878470221115103, 'z': 0.010953713046890357, 'w': -0.9999119802660383}}"
2022/10/11 14:15:52.18625247,"{'stamp': {'secs': 1665490552, 'nsecs': 16892888}, 'frame_id': 'map'}","{'position': {'x': -0.013348582200706005, 'y': 0.007642128970474005, 'z': -0.1043144091963768}, 'orientation': {'x': 0.006760237609497296, 'y': -0.003215646819971493, 'z': 0.010979633358724539, 'w': -0.9999116852380987}}"
2022/10/11 14:15:52.50807005,"{'stamp': {'secs': 1665490552, 'nsecs': 48137319}, 'frame_id': 'map'}","{'position': {'x': -0.013600866310298443, 'y': 0.007638182491064072, 'z': -0.10407840460538864}, 'orientation': {'x': 0.006775295723580702, 'y': -0.003214956171418746, 'z': 0.010986503295031813, 'w': -0.9999115587975531}}"
2022/10/11 14:15:52.234347888,"{'stamp': {'secs': 1665490552, 'nsecs': 86317203}, 'frame_id': 'map'}","{'position': {'x': -0.013021772727370262, 'y': 0.006726282183080912, 'z': -0.10172953456640244}, 'orientation': {'x': 0.006726181638811478, 'y': -0.0031980551205297502, 'z': 0.011050145036283265, 'w': -0.999911221622765}}"
2022/10/11 14:15:52.236796782,"{'stamp': {'secs': 1665490552, 'nsecs': 117777127}, 'frame_id': 'map'}","{'position': {'x': -0.01275281235575676, 'y': 0.00615685386583209, 'z': -0.10032964497804642}, 'orientation': {'x': 0.006718127804114977, 'y': -0.0031787345771184267, 'z': 0.011097096625524439, 'w': -0.9999108844479769}}"
2022/10/11 14:15:52.238264357,"{'stamp': {'secs': 1665490552, 'nsecs': 152300946}, 'frame_id': 'map'}","{'position': {'x': -0.012635737657546997, 'y': 0.005695597734302282, 'z': -0.09924991428852081}, 'orientation': {'x': 0.006724542027622728, 'y': -0.003185998981585984, 'z': 0.01111762214074924, 'w': -0.9999105051263403}}"
2022/10/11 14:15:52.239453243,"{'stamp': {'secs': 1665490552, 'nsecs': 188897093}, 'frame_id': 'map'}","{'position': {'x': -0.0126686105504632, 'y': 0.005342972930520773, 'z': -0.09855712205171585}, 'orientation': {'x': 0.0066979470369400995, 'y': -0.003211025319250597, 'z': 0.011126177950996963, 'w': -0.9999105472731888}}"
2022/10/11 14:15:52.240596354,"{'stamp': {'secs': 1665490552, 'nsecs': 223370696}, 'frame_id': 'map'}","{'position': {'x': -0.012842263095080853, 'y': 0.005092077422887087, 'z': -0.09808909147977829}, 'orientation': {'x': 0.006692066563756068, 'y': -0.0032072561397591577, 'z': 0.011140002117308534, 'w': -0.9999104629794918}}"
2022/10/11 14:15:52.262652723,"{'stamp': {'secs': 1665490552, 'nsecs': 254345746}, 'frame_id': 'map'}","{'position': {'x': -0.0131384851410985, 'y': 0.00494746770709753, 'z': -0.09783277660608292}, 'orientation': {'x': 0.006700550263380156, 'y': -0.0032057306214064163, 'z': 0.011160569779381846, 'w': -0.9999101258047036}}"
2022/10/11 14:15:52.283839566,"{'stamp': {'secs': 1665490552, 'nsecs': 281822252}, 'frame_id': 'map'}","{'position': {'x': -0.01367086824029684, 'y': 0.004906793124973774, 'z': -0.09789678454399109}, 'orientation': {'x': 0.006709964157121768, 'y': -0.003236821824717296, 'z': 0.011174773267330018, 'w': -0.9999098307767641}}"
2022/10/11 14:15:52.391299787,"{'stamp': {'secs': 1665490552, 'nsecs': 320731011}, 'frame_id': 'map'}","{'position': {'x': -0.014209704473614693, 'y': 0.004972152411937714, 'z': -0.09818976372480392}, 'orientation': {'x': 0.006734628624579245, 'y': -0.003236661139857348, 'z': 0.011169125589629514, 'w': -0.9999097464830671}}"
2022/10/11 14:15:52.392874262,"{'stamp': {'secs': 1665490552, 'nsecs': 369344321}, 'frame_id': 'map'}","{'position': {'x': -0.014856036752462387, 'y': 0.005121917463839054, 'z': -0.0986974686384201}, 'orientation': {'x': 0.006727935507472363, 'y': -0.003236110925920929, 'z': 0.01117363530242027, 'w': -0.9999097043362186}}"
2022/10/11 14:15:52.424701910,"{'stamp': {'secs': 1665490552, 'nsecs': 418971901}, 'frame_id': 'map'}","{'position': {'x': -0.015589052811264992, 'y': 0.0053472393192350864, 'z': -0.09924927353858948}, 'orientation': {'x': 0.006737043342653891, 'y': -0.0032290129685777647, 'z': 0.011159516108169065, 'w': -0.9999098307767641}}"
2022/10/11 14:15:52.446764723,"{'stamp': {'secs': 1665490552, 'nsecs': 427631183}, 'frame_id': 'map'}","{'position': {'x': -0.016625555232167244, 'y': 0.0057332818396389484, 'z': -0.10023993253707886}, 'orientation': {'x': 0.006770321572275782, 'y': -0.0032225131342839743, 'z': 0.011147588550040444, 'w': -0.9999097886299158}}"
2022/10/11 14:15:52.460409804,"{'stamp': {'secs': 1665490552, 'nsecs': 453191681}, 'frame_id': 'map'}","{'position': {'x': -0.01675984635949135, 'y': 0.005558365024626255, 'z': -0.09828058630228043}, 'orientation': {'x': 0.006787254727209541, 'y': -0.0032277077333629422, 'z': 0.011170558582478951, 'w': -0.999909409308279}}"
2022/10/11 14:15:52.483130145,"{'stamp': {'secs': 1665490552, 'nsecs': 480862199}, 'frame_id': 'map'}","{'position': {'x': -0.01671282947063446, 'y': 0.005014742724597454, 'z': -0.09360729902982712}, 'orientation': {'x': 0.006774488677286169, 'y': -0.0032065659851147925, 'z': 0.011189061048975157, 'w': -0.9999093671614305}}"
2022/10/11 14:15:52.513335131,"{'stamp': {'secs': 1665490552, 'nsecs': 512161800}, 'frame_id': 'map'}","{'position': {'x': -0.016849473118782043, 'y': 0.004714499227702618, 'z': -0.09018868952989578}, 'orientation': {'x': 0.00678264228147563, 'y': -0.003203861836728888, 'z': 0.011197448271828891, 'w': -0.999909156427188}}"
2022/10/11 14:15:52.545615842,"{'stamp': {'secs': 1665490552, 'nsecs': 543615414}, 'frame_id': 'map'}","{'position': {'x': -0.017119409516453743, 'y': 0.004535850137472153, 'z': -0.08724147826433182}, 'orientation': {'x': 0.006749044328495114, 'y': -0.0032119102384331986, 'z': 0.01123082857584956, 'w': -0.999908987839794}}"
2022/10/11 14:15:52.580763064,"{'stamp': {'secs': 1665490552, 'nsecs': 579125527}, 'frame_id': 'map'}","{'position': {'x': -0.017516829073429108, 'y': 0.004459555726498365, 'z': -0.08472686260938644}, 'orientation': {'x': 0.006731896158779498, 'y': -0.0032247640394122592, 'z': 0.011254009342530458, 'w': -0.9999088192523998}}"
2022/10/11 14:15:52.614387450,"{'stamp': {'secs': 1665490552, 'nsecs': 611166565}, 'frame_id': 'map'}","{'position': {'x': -0.018023570999503136, 'y': 0.004482007119804621, 'z': -0.08263812959194183}, 'orientation': {'x': 0.006757049430898026, 'y': -0.003217585081094613, 'z': 0.011269519382782534, 'w': -0.9999084820776118}}"
2022/10/11 14:15:52.649946497,"{'stamp': {'secs': 1665490552, 'nsecs': 646320951}, 'frame_id': 'map'}","{'position': {'x': -0.018632948398590088, 'y': 0.00460047135129571, 'z': -0.08074668049812317}, 'orientation': {'x': 0.006746728227460539, 'y': -0.0032103573904833753, 'z': 0.011275124913634471, 'w': -0.9999085242244603}}"
2022/10/11 14:15:52.679976872,"{'stamp': {'secs': 1665490552, 'nsecs': 679024373}, 'frame_id': 'map'}","{'position': {'x': -0.01952970214188099, 'y': 0.004862014204263687, 'z': -0.0790146216750145}, 'orientation': {'x': 0.00673086800616641, 'y': -0.003208340762563806, 'z': 0.011290129191704301, 'w': -0.9999085242244603}}"
2022/10/11 14:15:52.712092802,"{'stamp': {'secs': 1665490552, 'nsecs': 711186272}, 'frame_id': 'map'}","{'position': {'x': -0.020356496796011925, 'y': 0.005158959422260523, 'z': -0.0779966413974762}, 'orientation': {'x': 0.006756719006191145, 'y': -0.003167869415917347, 'z': 0.011324605313786207, 'w': -0.9999081027559751}}"
2022/10/11 14:15:52.744416747,"{'stamp': {'secs': 1665490552, 'nsecs': 743668954}, 'frame_id': 'map'}","{'position': {'x': -0.021261027082800865, 'y': 0.005535118747502565, 'z': -0.0773521289229393}, 'orientation': {'x': 0.006765176693307167, 'y': -0.0031733168960873795, 'z': 0.011344414332586372, 'w': -0.9999077655811871}}"
2022/10/11 14:15:52.780854050,"{'stamp': {'secs': 1665490552, 'nsecs': 779322737}, 'frame_id': 'map'}","{'position': {'x': -0.02224486693739891, 'y': 0.005978753324598074, 'z': -0.07691186666488647}, 'orientation': {'x': 0.006773286833559101, 'y': -0.0031449683660161208, 'z': 0.011354529576228956, 'w': -0.9999076812874901}}"
2022/10/11 14:15:52.812304530,"{'stamp': {'secs': 1665490552, 'nsecs': 811083657}, 'frame_id': 'map'}","{'position': {'x': -0.023315751925110817, 'y': 0.006490657106041908, 'z': -0.07680384814739227}, 'orientation': {'x': 0.006751866356347947, 'y': -0.0031134056448375246, 'z': 0.011348249695800838, 'w': -0.9999079763154297}}"
2022/10/11 14:15:52.843868305,"{'stamp': {'secs': 1665490552, 'nsecs': 842640818}, 'frame_id': 'map'}","{'position': {'x': -0.023273661732673645, 'y': 0.006528581492602825, 'z': -0.0757855549454689}, 'orientation': {'x': 0.006750566883397571, 'y': -0.0030923192143280445, 'z': 0.011339736032401682, 'w': -0.9999081449028238}}"
2022/10/11 14:15:52.883335543,"{'stamp': {'secs': 1665490552, 'nsecs': 879715541}, 'frame_id': 'map'}","{'position': {'x': -0.02203509956598282, 'y': 0.006078429985791445, 'z': -0.073781318962574}, 'orientation': {'x': 0.006753595364953656, 'y': -0.0031107283321403206, 'z': 0.011335689934944604, 'w': -0.9999081449028238}}"
2022/10/11 14:15:52.940537878,"{'stamp': {'secs': 1665490552, 'nsecs': 912549314}, 'frame_id': 'map'}","{'position': {'x': -0.021307166665792465, 'y': 0.005852815695106983, 'z': -0.07244043052196503}, 'orientation': {'x': 0.006744520456997527, 'y': -0.0031396135759855855, 'z': 0.0113505677724689, 'w': -0.9999079341685813}}"
2022/10/11 14:15:52.952214007,"{'stamp': {'secs': 1665490552, 'nsecs': 947677079}, 'frame_id': 'map'}","{'position': {'x': -0.020783912390470505, 'y': 0.005745075177401304, 'z': -0.07142233103513718}, 'orientation': {'x': 0.006718459710547, 'y': -0.003163495198659198, 'z': 0.011338935242279913, 'w': -0.9999081870496722}}"
